statement_id,account_id,period_start,period_end,ending_balance,transmitted_at,available_at
STM-00049-202609,ACC-00049,2026-08-04,2026-09-03,4926.59,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00049-202610,ACC-00049,2026-09-04,2026-10-03,5592.24,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00049-202611,ACC-00049,2026-10-04,2026-11-03,7029.12,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00050-202607,ACC-00050,2026-06-04,2026-07-03,4097.24,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-00050-202608,ACC-00050,2026-07-04,2026-08-03,3095.11,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-00050-202609,ACC-00050,2026-08-04,2026-09-03,2326.53,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00050-202610,ACC-00050,2026-09-04,2026-10-03,4337.74,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00050-202611,ACC-00050,2026-10-04,2026-11-03,3481.80,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00051-202607,ACC-00051,2026-06-13,2026-07-12,1149.20,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00051-202608,ACC-00051,2026-07-13,2026-08-12,1087.45,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00051-202609,ACC-00051,2026-08-13,2026-09-12,821.67,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00051-202610,ACC-00051,2026-09-13,2026-10-12,917.15,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00051-202611,ACC-00051,2026-10-13,2026-11-12,832.23,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00052-202607,ACC-00052,2026-06-18,2026-07-17,1732.52,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00052-202608,ACC-00052,2026-07-18,2026-08-17,1463.34,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00052-202609,ACC-00052,2026-08-18,2026-09-17,1922.35,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00052-202610,ACC-00052,2026-09-18,2026-10-17,2020.50,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00053-202607,ACC-00053,2026-06-13,2026-07-12,4920.27,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00053-202608,ACC-00053,2026-07-13,2026-08-12,3963.17,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00053-202609,ACC-00053,2026-08-13,2026-09-12,5488.73,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00053-202610,ACC-00053,2026-09-13,2026-10-12,3743.24,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00053-202611,ACC-00053,2026-10-13,2026-11-12,2612.67,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00054-202607,ACC-00054,2026-06-21,2026-07-20,81.80,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-00054-202608,ACC-00054,2026-07-21,2026-08-20,95.00,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-00054-202609,ACC-00054,2026-08-21,2026-09-20,68.60,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-00054-202610,ACC-00054,2026-09-21,2026-10-20,182.26,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-00055-202607,ACC-00055,2026-06-26,2026-07-25,1529.36,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-00055-202608,ACC-00055,2026-07-26,2026-08-25,1733.69,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-00055-202609,ACC-00055,2026-08-26,2026-09-25,1670.74,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-00055-202610,ACC-00055,2026-09-26,2026-10-25,2320.74,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-00056-202607,ACC-00056,2026-06-18,2026-07-17,257.19,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00056-202608,ACC-00056,2026-07-18,2026-08-17,225.69,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00056-202609,ACC-00056,2026-08-18,2026-09-17,270.72,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00056-202610,ACC-00056,2026-09-18,2026-10-17,275.20,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00057-202607,ACC-00057,2026-06-13,2026-07-12,341.20,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00057-202608,ACC-00057,2026-07-13,2026-08-12,240.15,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00057-202609,ACC-00057,2026-08-13,2026-09-12,246.74,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00057-202610,ACC-00057,2026-09-13,2026-10-12,294.07,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00057-202611,ACC-00057,2026-10-13,2026-11-12,292.68,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00058-202607,ACC-00058,2026-06-18,2026-07-17,1273.77,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00058-202608,ACC-00058,2026-07-18,2026-08-17,1719.15,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00058-202609,ACC-00058,2026-08-18,2026-09-17,1486.00,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00058-202610,ACC-00058,2026-09-18,2026-10-17,1278.90,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00059-202607,ACC-00059,2026-06-18,2026-07-17,14984.67,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00059-202608,ACC-00059,2026-07-18,2026-08-17,10087.93,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00059-202609,ACC-00059,2026-08-18,2026-09-17,11444.14,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00059-202610,ACC-00059,2026-09-18,2026-10-17,10198.95,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00060-202607,ACC-00060,2026-06-26,2026-07-25,2671.28,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-00060-202608,ACC-00060,2026-07-26,2026-08-25,2837.59,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-00060-202609,ACC-00060,2026-08-26,2026-09-25,2957.34,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-00060-202610,ACC-00060,2026-09-26,2026-10-25,2716.07,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-00061-202607,ACC-00061,2026-06-26,2026-07-25,39.60,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-00061-202608,ACC-00061,2026-07-26,2026-08-25,25.75,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-00061-202609,ACC-00061,2026-08-26,2026-09-25,25.10,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-00061-202610,ACC-00061,2026-09-26,2026-10-25,33.29,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-00062-202607,ACC-00062,2026-06-18,2026-07-17,3370.69,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00062-202608,ACC-00062,2026-07-18,2026-08-17,4296.42,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00062-202609,ACC-00062,2026-08-18,2026-09-17,2646.02,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00062-202610,ACC-00062,2026-09-18,2026-10-17,1815.56,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00063-202607,ACC-00063,2026-06-26,2026-07-25,1550.90,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-00063-202608,ACC-00063,2026-07-26,2026-08-25,1248.74,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-00063-202609,ACC-00063,2026-08-26,2026-09-25,1981.39,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-00063-202610,ACC-00063,2026-09-26,2026-10-25,968.96,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-00064-202607,ACC-00064,2026-06-09,2026-07-08,1448.20,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00064-202608,ACC-00064,2026-07-09,2026-08-08,1842.26,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00064-202609,ACC-00064,2026-08-09,2026-09-08,1137.48,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00064-202610,ACC-00064,2026-09-09,2026-10-08,1506.18,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00064-202611,ACC-00064,2026-10-09,2026-11-08,2163.06,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00065-202607,ACC-00065,2026-06-04,2026-07-03,4382.91,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-00065-202608,ACC-00065,2026-07-04,2026-08-03,4556.19,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-00065-202609,ACC-00065,2026-08-04,2026-09-03,6695.45,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00065-202610,ACC-00065,2026-09-04,2026-10-03,7923.59,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00065-202611,ACC-00065,2026-10-04,2026-11-03,0.00,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00066-202607,ACC-00066,2026-06-13,2026-07-12,12293.89,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00066-202608,ACC-00066,2026-07-13,2026-08-12,12960.27,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00066-202609,ACC-00066,2026-08-13,2026-09-12,11622.19,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00066-202610,ACC-00066,2026-09-13,2026-10-12,12193.72,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00066-202611,ACC-00066,2026-10-13,2026-11-12,10400.67,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00067-202607,ACC-00067,2026-06-21,2026-07-20,118.93,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-00067-202608,ACC-00067,2026-07-21,2026-08-20,153.20,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-00067-202609,ACC-00067,2026-08-21,2026-09-20,125.30,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-00067-202610,ACC-00067,2026-09-21,2026-10-20,132.10,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-00068-202607,ACC-00068,2026-06-09,2026-07-08,3071.49,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00068-202608,ACC-00068,2026-07-09,2026-08-08,2362.33,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00068-202609,ACC-00068,2026-08-09,2026-09-08,3082.17,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00068-202610,ACC-00068,2026-09-09,2026-10-08,3113.84,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00068-202611,ACC-00068,2026-10-09,2026-11-08,2102.26,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00069-202607,ACC-00069,2026-06-26,2026-07-25,3965.05,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-00069-202608,ACC-00069,2026-07-26,2026-08-25,3862.82,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-00069-202609,ACC-00069,2026-08-26,2026-09-25,5208.17,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-00069-202610,ACC-00069,2026-09-26,2026-10-25,3769.83,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-00070-202607,ACC-00070,2026-06-13,2026-07-12,26.98,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00070-202608,ACC-00070,2026-07-13,2026-08-12,54.80,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00070-202609,ACC-00070,2026-08-13,2026-09-12,52.41,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00070-202610,ACC-00070,2026-09-13,2026-10-12,56.94,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00070-202611,ACC-00070,2026-10-13,2026-11-12,75.30,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00071-202607,ACC-00071,2026-06-13,2026-07-12,242.31,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00071-202608,ACC-00071,2026-07-13,2026-08-12,623.81,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00071-202609,ACC-00071,2026-08-13,2026-09-12,720.53,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00071-202610,ACC-00071,2026-09-13,2026-10-12,841.42,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00071-202611,ACC-00071,2026-10-13,2026-11-12,816.92,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00072-202607,ACC-00072,2026-06-26,2026-07-25,292.35,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-00072-202608,ACC-00072,2026-07-26,2026-08-25,251.41,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-00072-202609,ACC-00072,2026-08-26,2026-09-25,306.95,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-00072-202610,ACC-00072,2026-09-26,2026-10-25,297.03,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-00073-202607,ACC-00073,2026-06-21,2026-07-20,0.00,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-00073-202608,ACC-00073,2026-07-21,2026-08-20,1848.41,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-00073-202609,ACC-00073,2026-08-21,2026-09-20,2060.83,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-00073-202610,ACC-00073,2026-09-21,2026-10-20,2726.92,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-00074-202607,ACC-00074,2026-06-21,2026-07-20,9204.22,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-00074-202608,ACC-00074,2026-07-21,2026-08-20,4124.22,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-00074-202609,ACC-00074,2026-08-21,2026-09-20,8188.66,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-00074-202610,ACC-00074,2026-09-21,2026-10-20,7784.66,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-00075-202607,ACC-00075,2026-06-26,2026-07-25,3410.63,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-00075-202608,ACC-00075,2026-07-26,2026-08-25,2724.30,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-00075-202609,ACC-00075,2026-08-26,2026-09-25,3494.06,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-00075-202610,ACC-00075,2026-09-26,2026-10-25,4053.79,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-00076-202607,ACC-00076,2026-06-18,2026-07-17,5048.91,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00076-202608,ACC-00076,2026-07-18,2026-08-17,3710.21,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00076-202609,ACC-00076,2026-08-18,2026-09-17,1977.70,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00076-202610,ACC-00076,2026-09-18,2026-10-17,3219.49,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00077-202607,ACC-00077,2026-06-18,2026-07-17,4659.86,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00077-202608,ACC-00077,2026-07-18,2026-08-17,4180.67,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00077-202609,ACC-00077,2026-08-18,2026-09-17,3524.66,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00077-202610,ACC-00077,2026-09-18,2026-10-17,4045.66,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00078-202607,ACC-00078,2026-06-26,2026-07-25,219.92,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-00078-202608,ACC-00078,2026-07-26,2026-08-25,173.66,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-00078-202609,ACC-00078,2026-08-26,2026-09-25,142.42,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-00078-202610,ACC-00078,2026-09-26,2026-10-25,212.30,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-00079-202607,ACC-00079,2026-06-09,2026-07-08,252.26,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00079-202608,ACC-00079,2026-07-09,2026-08-08,177.59,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00079-202609,ACC-00079,2026-08-09,2026-09-08,200.73,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00079-202610,ACC-00079,2026-09-09,2026-10-08,117.47,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00079-202611,ACC-00079,2026-10-09,2026-11-08,113.72,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00080-202607,ACC-00080,2026-06-21,2026-07-20,3532.02,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-00080-202608,ACC-00080,2026-07-21,2026-08-20,3963.47,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-00080-202609,ACC-00080,2026-08-21,2026-09-20,2556.92,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-00080-202610,ACC-00080,2026-09-21,2026-10-20,3187.55,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-00081-202607,ACC-00081,2026-06-13,2026-07-12,1965.54,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00081-202608,ACC-00081,2026-07-13,2026-08-12,2083.73,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00081-202609,ACC-00081,2026-08-13,2026-09-12,1843.34,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00081-202610,ACC-00081,2026-09-13,2026-10-12,1850.40,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00081-202611,ACC-00081,2026-10-13,2026-11-12,2115.11,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00082-202607,ACC-00082,2026-06-21,2026-07-20,4706.50,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-00082-202608,ACC-00082,2026-07-21,2026-08-20,6103.10,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-00082-202609,ACC-00082,2026-08-21,2026-09-20,5867.41,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-00082-202610,ACC-00082,2026-09-21,2026-10-20,5046.29,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-00083-202607,ACC-00083,2026-06-04,2026-07-03,6307.65,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-00083-202608,ACC-00083,2026-07-04,2026-08-03,4951.91,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-00083-202609,ACC-00083,2026-08-04,2026-09-03,8255.12,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00083-202610,ACC-00083,2026-09-04,2026-10-03,4232.10,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00083-202611,ACC-00083,2026-10-04,2026-11-03,5600.39,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00084-202607,ACC-00084,2026-06-09,2026-07-08,128.62,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00084-202608,ACC-00084,2026-07-09,2026-08-08,149.01,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00084-202609,ACC-00084,2026-08-09,2026-09-08,179.40,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00084-202610,ACC-00084,2026-09-09,2026-10-08,107.70,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00084-202611,ACC-00084,2026-10-09,2026-11-08,87.21,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00085-202607,ACC-00085,2026-06-21,2026-07-20,2001.13,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-00085-202608,ACC-00085,2026-07-21,2026-08-20,1809.28,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-00085-202609,ACC-00085,2026-08-21,2026-09-20,2120.63,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-00085-202610,ACC-00085,2026-09-21,2026-10-20,1752.54,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-00086-202607,ACC-00086,2026-06-04,2026-07-03,514.19,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-00086-202608,ACC-00086,2026-07-04,2026-08-03,689.82,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-00086-202609,ACC-00086,2026-08-04,2026-09-03,530.92,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00086-202610,ACC-00086,2026-09-04,2026-10-03,417.27,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00086-202611,ACC-00086,2026-10-04,2026-11-03,1100.57,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00087-202607,ACC-00087,2026-06-18,2026-07-17,1225.61,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00087-202608,ACC-00087,2026-07-18,2026-08-17,1605.22,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00087-202609,ACC-00087,2026-08-18,2026-09-17,1219.50,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00087-202610,ACC-00087,2026-09-18,2026-10-17,1412.94,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00088-202607,ACC-00088,2026-06-18,2026-07-17,2352.16,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00088-202608,ACC-00088,2026-07-18,2026-08-17,3533.49,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00088-202609,ACC-00088,2026-08-18,2026-09-17,3841.35,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00088-202610,ACC-00088,2026-09-18,2026-10-17,2770.80,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00089-202607,ACC-00089,2026-06-18,2026-07-17,39.64,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00089-202608,ACC-00089,2026-07-18,2026-08-17,60.06,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00089-202609,ACC-00089,2026-08-18,2026-09-17,67.03,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00089-202610,ACC-00089,2026-09-18,2026-10-17,126.39,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00090-202607,ACC-00090,2026-06-13,2026-07-12,3059.15,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00090-202608,ACC-00090,2026-07-13,2026-08-12,3399.35,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00090-202609,ACC-00090,2026-08-13,2026-09-12,1876.10,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00090-202610,ACC-00090,2026-09-13,2026-10-12,2896.96,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00090-202611,ACC-00090,2026-10-13,2026-11-12,3697.19,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00091-202607,ACC-00091,2026-06-21,2026-07-20,2865.46,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-00091-202608,ACC-00091,2026-07-21,2026-08-20,2757.48,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-00091-202609,ACC-00091,2026-08-21,2026-09-20,3395.02,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-00091-202610,ACC-00091,2026-09-21,2026-10-20,3667.91,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-00092-202607,ACC-00092,2026-06-18,2026-07-17,221.47,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00092-202608,ACC-00092,2026-07-18,2026-08-17,397.01,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00092-202609,ACC-00092,2026-08-18,2026-09-17,303.64,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00092-202610,ACC-00092,2026-09-18,2026-10-17,450.74,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00093-202607,ACC-00093,2026-06-04,2026-07-03,5096.85,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-00093-202608,ACC-00093,2026-07-04,2026-08-03,4620.53,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-00093-202609,ACC-00093,2026-08-04,2026-09-03,4161.85,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00093-202610,ACC-00093,2026-09-04,2026-10-03,6974.98,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00093-202611,ACC-00093,2026-10-04,2026-11-03,3512.33,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00094-202607,ACC-00094,2026-06-13,2026-07-12,3752.72,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00094-202608,ACC-00094,2026-07-13,2026-08-12,2203.41,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00094-202609,ACC-00094,2026-08-13,2026-09-12,2735.82,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00094-202610,ACC-00094,2026-09-13,2026-10-12,2335.70,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00094-202611,ACC-00094,2026-10-13,2026-11-12,2036.40,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00095-202607,ACC-00095,2026-06-26,2026-07-25,3118.88,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-00095-202608,ACC-00095,2026-07-26,2026-08-25,2117.88,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-00095-202609,ACC-00095,2026-08-26,2026-09-25,0.00,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-00095-202610,ACC-00095,2026-09-26,2026-10-25,3895.08,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-00096-202607,ACC-00096,2026-06-04,2026-07-03,4086.86,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-00096-202608,ACC-00096,2026-07-04,2026-08-03,5276.10,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-00096-202609,ACC-00096,2026-08-04,2026-09-03,0.00,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00096-202610,ACC-00096,2026-09-04,2026-10-03,4393.61,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00096-202611,ACC-00096,2026-10-04,2026-11-03,5912.15,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00097-202607,ACC-00097,2026-06-21,2026-07-20,795.88,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-00097-202608,ACC-00097,2026-07-21,2026-08-20,367.87,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-00097-202609,ACC-00097,2026-08-21,2026-09-20,749.57,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-00097-202610,ACC-00097,2026-09-21,2026-10-20,783.51,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-00098-202607,ACC-00098,2026-06-18,2026-07-17,3120.03,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
