account_id,customer_id,product_code,opened_at,credit_limit,annual_fee,annual_fee_posting_month,statement_closing_day,status,purchase_apr,rewards_balance,rewards_unit,available_at
ACC-00815,CUS-00815,VOYAGER,2014-02-05,13200,95.00,2,3,open,24.49,81399,miles,2014-02-05T15:00:00Z
ACC-00816,CUS-00816,SUMMIT,2008-07-21,21900,450.00,7,25,open,25.99,41193,miles,2008-07-21T14:00:00Z
ACC-00817,CUS-00817,EVERYDAY_CASH,2000-11-24,4200,0.00,,12,open,24.49,516,cash_back,2000-11-24T15:00:00Z
ACC-00818,CUS-00818,EVERYDAY_CASH,2013-06-24,11300,0.00,,20,open,24.49,456,cash_back,2013-06-24T14:00:00Z
ACC-00819,CUS-00819,FOUNDATION,2012-04-06,1100,0.00,,17,open,28.49,311,cash_back,2012-04-06T14:00:00Z
ACC-00820,CUS-00820,EVERYDAY_CASH,2009-01-21,7200,0.00,,12,open,24.49,568,cash_back,2009-01-21T15:00:00Z
ACC-00821,CUS-00821,EVERYDAY_CASH,2013-09-11,9300,0.00,,25,open,24.49,277,cash_back,2013-09-11T14:00:00Z
ACC-00822,CUS-00822,FOUNDATION,2015-10-17,300,0.00,,25,open,28.49,51,cash_back,2015-10-17T14:00:00Z
ACC-00823,CUS-00823,EVERYDAY_CASH,2007-04-17,6000,0.00,,17,open,24.49,244,cash_back,2007-04-17T14:00:00Z
ACC-00824,CUS-00824,VOYAGER,2021-12-15,7100,95.00,12,12,open,24.49,3228,miles,2021-12-15T15:00:00Z
ACC-00825,CUS-00825,VOYAGER,2001-05-20,13900,95.00,5,17,open,24.49,47775,miles,2001-05-20T14:00:00Z
ACC-00826,CUS-00826,FOUNDATION,2002-08-29,900,0.00,,8,open,28.49,349,cash_back,2002-08-29T14:00:00Z
ACC-00827,CUS-00827,VOYAGER,2022-12-13,4300,95.00,12,20,open,24.49,43594,miles,2022-12-13T15:00:00Z
ACC-00828,CUS-00828,EVERYDAY_CASH,2008-08-24,11000,0.00,,3,open,24.49,586,cash_back,2008-08-24T14:00:00Z
ACC-00829,CUS-00829,EVERYDAY_CASH,2013-09-15,7100,0.00,,3,open,24.49,89,cash_back,2013-09-15T14:00:00Z
ACC-00830,CUS-00830,EVERYDAY_CASH,2017-01-20,4500,0.00,,25,open,24.49,347,cash_back,2017-01-20T15:00:00Z
ACC-00831,CUS-00831,EVERYDAY_CASH,2018-07-12,8500,0.00,,17,open,24.49,201,cash_back,2018-07-12T14:00:00Z
ACC-00832,CUS-00832,VOYAGER,2008-06-09,16500,95.00,6,8,open,24.49,59361,miles,2008-06-09T14:00:00Z
ACC-00833,CUS-00833,EVERYDAY_CASH,2001-04-22,7600,0.00,,8,open,24.49,460,cash_back,2001-04-22T14:00:00Z
ACC-00834,CUS-00834,SUMMIT,2009-06-20,23600,450.00,6,17,open,25.99,66935,miles,2009-06-20T14:00:00Z
ACC-00835,CUS-00835,EVERYDAY_CASH,2003-10-10,4400,0.00,,17,open,24.49,359,cash_back,2003-10-10T14:00:00Z
ACC-00836,CUS-00836,EVERYDAY_CASH,2021-01-09,6800,0.00,,20,open,24.49,492,cash_back,2021-01-09T15:00:00Z
ACC-00837,CUS-00837,SUMMIT,2013-08-12,19400,450.00,8,8,open,25.99,44139,miles,2013-08-12T14:00:00Z
ACC-00838,CUS-00838,VOYAGER,2017-07-01,16400,95.00,7,17,open,24.49,48794,miles,2017-07-01T14:00:00Z
ACC-00839,CUS-00839,FOUNDATION,2026-07-19,1200,0.00,,3,open,28.49,5,cash_back,2026-07-19T14:00:00Z
ACC-00840,CUS-00840,FOUNDATION,2024-09-26,300,0.00,,20,open,28.49,180,cash_back,2024-09-26T14:00:00Z
ACC-00841,CUS-00841,EVERYDAY_CASH,2011-02-10,3300,0.00,,20,open,24.49,509,cash_back,2011-02-10T15:00:00Z
ACC-00842,CUS-00842,FOUNDATION,2006-08-15,300,0.00,,25,open,28.49,534,cash_back,2006-08-15T14:00:00Z
ACC-00843,CUS-00843,EVERYDAY_CASH,2012-07-30,10200,0.00,,17,open,24.49,286,cash_back,2012-07-30T14:00:00Z
ACC-00844,CUS-00844,FOUNDATION,2022-03-16,1200,0.00,,12,open,28.49,533,cash_back,2022-03-16T14:00:00Z
ACC-00845,CUS-00845,FOUNDATION,2025-12-04,500,0.00,,8,open,28.49,114,cash_back,2025-12-04T15:00:00Z
ACC-00846,CUS-00846,VOYAGER,2021-10-16,13800,95.00,10,17,open,24.49,11337,miles,2021-10-16T14:00:00Z
ACC-00847,CUS-00847,VOYAGER,2021-01-17,14900,95.00,1,17,open,24.49,86915,miles,2021-01-17T15:00:00Z
ACC-00848,CUS-00848,VOYAGER,2010-10-08,12100,95.00,10,25,open,24.49,35967,miles,2010-10-08T14:00:00Z
ACC-00849,CUS-00849,EVERYDAY_CASH,2013-02-20,6000,0.00,,17,open,24.49,509,cash_back,2013-02-20T15:00:00Z
ACC-00850,CUS-00850,VOYAGER,2010-04-23,18600,95.00,4,17,open,24.49,64965,miles,2010-04-23T14:00:00Z
ACC-00851,CUS-00851,VOYAGER,2007-10-10,6700,95.00,10,20,open,24.49,52637,miles,2007-10-10T14:00:00Z
ACC-00852,CUS-00852,EVERYDAY_CASH,2023-06-12,6900,0.00,,8,open,24.49,526,cash_back,2023-06-12T14:00:00Z
ACC-00853,CUS-00853,SUMMIT,2010-07-27,23200,450.00,7,20,open,25.99,21330,miles,2010-07-27T14:00:00Z
ACC-00854,CUS-00854,FOUNDATION,1999-08-08,1200,0.00,,20,open,28.49,312,cash_back,1999-08-08T14:00:00Z
ACC-00855,CUS-00855,FOUNDATION,2021-12-15,1200,0.00,,8,open,28.49,81,cash_back,2021-12-15T15:00:00Z
ACC-00856,CUS-00856,FOUNDATION,2009-06-17,900,0.00,,8,open,28.49,350,cash_back,2009-06-17T14:00:00Z
ACC-00857,CUS-00857,EVERYDAY_CASH,2018-06-13,10500,0.00,,25,open,24.49,410,cash_back,2018-06-13T14:00:00Z
ACC-00858,CUS-00858,SUMMIT,2010-01-04,27300,450.00,1,12,open,25.99,85387,miles,2010-01-04T15:00:00Z
ACC-00859,CUS-00859,EVERYDAY_CASH,2019-05-29,9500,0.00,,12,open,24.49,501,cash_back,2019-05-29T14:00:00Z
ACC-00860,CUS-00860,FOUNDATION,2008-07-07,900,0.00,,3,open,28.49,186,cash_back,2008-07-07T14:00:00Z
ACC-00861,CUS-00861,EVERYDAY_CASH,2026-04-28,5400,0.00,,12,open,24.49,130,cash_back,2026-04-28T14:00:00Z
ACC-00862,CUS-00862,SUMMIT,2018-12-03,31000,450.00,12,3,open,25.99,67598,miles,2018-12-03T15:00:00Z
ACC-00863,CUS-00863,SUMMIT,2006-12-29,22700,450.00,12,8,open,25.99,50650,miles,2006-12-29T15:00:00Z
ACC-00864,CUS-00864,FOUNDATION,2022-01-07,1200,0.00,,17,open,28.49,350,cash_back,2022-01-07T15:00:00Z
ACC-00865,CUS-00865,EVERYDAY_CASH,2004-04-28,8000,0.00,,12,open,24.49,517,cash_back,2004-04-28T14:00:00Z
ACC-00866,CUS-00866,EVERYDAY_CASH,2011-08-21,2400,0.00,,25,open,24.49,296,cash_back,2011-08-21T14:00:00Z
ACC-00867,CUS-00867,VOYAGER,1999-12-20,6500,95.00,12,3,open,24.49,1169,miles,1999-12-20T15:00:00Z
ACC-00868,CUS-00868,VOYAGER,2022-02-01,18900,95.00,2,17,open,24.49,75868,miles,2022-02-01T15:00:00Z
ACC-00869,CUS-00869,EVERYDAY_CASH,2004-12-31,1500,0.00,,20,open,24.49,423,cash_back,2004-12-31T15:00:00Z
ACC-00870,CUS-00870,EVERYDAY_CASH,2026-07-05,7200,0.00,,25,open,24.49,24,cash_back,2026-07-05T14:00:00Z
ACC-00871,CUS-00871,VOYAGER,2025-12-09,10100,95.00,12,17,open,24.49,31751,miles,2025-12-09T15:00:00Z
ACC-00872,CUS-00872,VOYAGER,2024-06-20,13100,95.00,6,12,open,24.49,45889,miles,2024-06-20T14:00:00Z
ACC-00873,CUS-00873,FOUNDATION,2026-07-15,1400,0.00,,12,open,28.49,81,cash_back,2026-07-15T14:00:00Z
ACC-00874,CUS-00874,EVERYDAY_CASH,2022-09-03,2500,0.00,,3,open,24.49,326,cash_back,2022-09-03T14:00:00Z
ACC-00875,CUS-00875,FOUNDATION,2010-03-24,900,0.00,,25,open,28.49,540,cash_back,2010-03-24T14:00:00Z
ACC-00876,CUS-00876,FOUNDATION,2010-12-27,1300,0.00,,8,open,28.49,20,cash_back,2010-12-27T15:00:00Z
ACC-00877,CUS-00877,VOYAGER,2001-06-20,15000,95.00,6,8,open,24.49,86244,miles,2001-06-20T14:00:00Z
ACC-00878,CUS-00878,VOYAGER,2026-04-13,18400,95.00,4,20,open,24.49,62562,miles,2026-04-13T14:00:00Z
ACC-00879,CUS-00879,SUMMIT,2001-07-01,33400,450.00,7,20,open,25.99,37929,miles,2001-07-01T14:00:00Z
ACC-00880,CUS-00880,EVERYDAY_CASH,2011-03-02,7100,0.00,,17,open,24.49,314,cash_back,2011-03-02T15:00:00Z
ACC-00881,CUS-00881,VOYAGER,2018-12-09,13200,95.00,12,25,open,24.49,35484,miles,2018-12-09T15:00:00Z
ACC-00882,CUS-00882,EVERYDAY_CASH,2000-06-03,9800,0.00,,8,open,24.49,109,cash_back,2000-06-03T14:00:00Z
ACC-00883,CUS-00883,EVERYDAY_CASH,2021-06-09,5000,0.00,,12,open,24.49,179,cash_back,2021-06-09T14:00:00Z
ACC-00884,CUS-00884,VOYAGER,2008-11-09,5400,95.00,11,17,open,24.49,86416,miles,2008-11-09T15:00:00Z
ACC-00885,CUS-00885,VOYAGER,2023-10-26,15300,95.00,10,20,open,24.49,2178,miles,2023-10-26T14:00:00Z
ACC-00886,CUS-00886,EVERYDAY_CASH,2026-05-10,3500,0.00,,17,open,24.49,367,cash_back,2026-05-10T14:00:00Z
ACC-00887,CUS-00887,EVERYDAY_CASH,2012-03-18,2500,0.00,,8,open,24.49,373,cash_back,2012-03-18T14:00:00Z
ACC-00888,CUS-00888,EVERYDAY_CASH,2008-04-13,3500,0.00,,20,open,24.49,593,cash_back,2008-04-13T14:00:00Z
ACC-00889,CUS-00889,EVERYDAY_CASH,2022-04-01,5200,0.00,,3,open,24.49,561,cash_back,2022-04-01T14:00:00Z
ACC-00890,CUS-00890,EVERYDAY_CASH,2009-04-29,10100,0.00,,3,open,24.49,126,cash_back,2009-04-29T14:00:00Z
ACC-00891,CUS-00891,EVERYDAY_CASH,2012-09-19,7200,0.00,,25,open,24.49,388,cash_back,2012-09-19T14:00:00Z
ACC-00892,CUS-00892,VOYAGER,2020-01-05,9200,95.00,1,17,open,24.49,1099,miles,2020-01-05T15:00:00Z
ACC-00893,CUS-00893,VOYAGER,2026-01-31,5700,95.00,1,20,open,24.49,86062,miles,2026-01-31T15:00:00Z
ACC-00894,CUS-00894,VOYAGER,2020-10-16,5900,95.00,10,25,open,24.49,45932,miles,2020-10-16T14:00:00Z
ACC-00895,CUS-00895,VOYAGER,2004-06-12,13400,95.00,6,8,open,24.49,43271,miles,2004-06-12T14:00:00Z
ACC-00896,CUS-00896,EVERYDAY_CASH,2026-07-30,1900,0.00,,3,open,24.49,387,cash_back,2026-07-30T14:00:00Z
ACC-00897,CUS-00897,EVERYDAY_CASH,2015-07-10,10400,0.00,,25,open,24.49,107,cash_back,2015-07-10T14:00:00Z
ACC-00898,CUS-00898,VOYAGER,2010-05-07,5600,95.00,5,12,open,24.49,52703,miles,2010-05-07T14:00:00Z
ACC-00899,CUS-00899,EVERYDAY_CASH,2007-06-10,3900,0.00,,20,open,24.49,582,cash_back,2007-06-10T14:00:00Z
ACC-00900,CUS-00900,EVERYDAY_CASH,2023-05-19,6400,0.00,,17,open,24.49,576,cash_back,2023-05-19T14:00:00Z
ACC-00901,CUS-00901,VOYAGER,2008-04-22,17500,95.00,4,8,open,24.49,38471,miles,2008-04-22T14:00:00Z
ACC-00902,CUS-00902,EVERYDAY_CASH,2016-04-09,11500,0.00,,8,open,24.49,0,cash_back,2016-04-09T14:00:00Z
ACC-00903,CUS-00903,VOYAGER,2016-09-18,4900,95.00,9,8,open,24.49,5957,miles,2016-09-18T14:00:00Z
ACC-00904,CUS-00904,FOUNDATION,2016-12-17,300,0.00,,3,open,28.49,429,cash_back,2016-12-17T15:00:00Z
ACC-00905,CUS-00905,VOYAGER,2020-05-29,12900,95.00,5,17,open,24.49,26012,miles,2020-05-29T14:00:00Z
ACC-00906,CUS-00906,FOUNDATION,2023-07-27,1200,0.00,,25,open,28.49,323,cash_back,2023-07-27T14:00:00Z
ACC-00907,CUS-00907,FOUNDATION,2026-09-09,300,0.00,,3,open,28.49,141,cash_back,2026-09-09T14:00:00Z
ACC-00908,CUS-00908,EVERYDAY_CASH,2011-05-20,10100,0.00,,25,open,24.49,55,cash_back,2011-05-20T14:00:00Z
ACC-00909,CUS-00909,SUMMIT,2009-04-04,26000,450.00,4,12,open,25.99,45973,miles,2009-04-04T14:00:00Z
ACC-00910,CUS-00910,EVERYDAY_CASH,2016-01-26,4500,0.00,,8,open,24.49,20,cash_back,2016-01-26T15:00:00Z
ACC-00911,CUS-00911,VOYAGER,2002-04-01,12200,95.00,4,3,open,24.49,68728,miles,2002-04-01T15:00:00Z
ACC-00912,CUS-00912,VOYAGER,2005-12-31,19300,95.00,12,8,open,24.49,7118,miles,2005-12-31T15:00:00Z
ACC-00913,CUS-00913,SUMMIT,2026-01-31,19000,450.00,1,8,open,25.99,83440,miles,2026-01-31T15:00:00Z
ACC-00914,CUS-00914,FOUNDATION,2022-05-07,800,0.00,,12,open,28.49,549,cash_back,2022-05-07T14:00:00Z
ACC-00915,CUS-00915,VOYAGER,2026-01-26,4300,95.00,1,20,open,24.49,61464,miles,2026-01-26T15:00:00Z
ACC-00916,CUS-00916,EVERYDAY_CASH,1999-10-09,7700,0.00,,8,open,24.49,516,cash_back,1999-10-09T14:00:00Z
ACC-00917,CUS-00917,VOYAGER,2001-06-26,7300,95.00,6,3,open,24.49,65515,miles,2001-06-26T14:00:00Z
ACC-00918,CUS-00918,SUMMIT,2000-10-01,25000,450.00,10,12,open,25.99,1518,miles,2000-10-01T14:00:00Z
ACC-00919,CUS-00919,VOYAGER,2008-04-27,8900,95.00,4,12,open,24.49,71796,miles,2008-04-27T14:00:00Z
ACC-00920,CUS-00920,EVERYDAY_CASH,1999-01-18,9300,0.00,,20,open,24.49,398,cash_back,1999-01-18T15:00:00Z
ACC-00921,CUS-00921,VOYAGER,2023-04-08,4800,95.00,4,17,open,24.49,43799,miles,2023-04-08T14:00:00Z
ACC-00922,CUS-00922,FOUNDATION,2003-05-16,800,0.00,,17,open,28.49,482,cash_back,2003-05-16T14:00:00Z
ACC-00923,CUS-00923,EVERYDAY_CASH,2011-05-08,9800,0.00,,12,open,24.49,131,cash_back,2011-05-08T14:00:00Z
ACC-00924,CUS-00924,FOUNDATION,2008-05-19,700,0.00,,17,open,28.49,196,cash_back,2008-05-19T14:00:00Z
ACC-00925,CUS-00925,VOYAGER,2005-03-07,7300,95.00,3,12,open,24.49,81223,miles,2005-03-07T15:00:00Z
ACC-00926,CUS-00926,FOUNDATION,2022-05-06,1000,0.00,,17,open,28.49,279,cash_back,2022-05-06T14:00:00Z
ACC-00927,CUS-00927,VOYAGER,2025-12-16,6500,95.00,12,8,open,24.49,45430,miles,2025-12-16T15:00:00Z
ACC-00928,CUS-00928,EVERYDAY_CASH,2002-10-30,4900,0.00,,17,open,24.49,275,cash_back,2002-10-30T15:00:00Z
ACC-00929,CUS-00929,VOYAGER,2016-01-16,9200,95.00,1,17,open,24.49,8948,miles,2016-01-16T15:00:00Z
ACC-00930,CUS-00930,VOYAGER,2023-02-27,9800,95.00,2,8,open,24.49,30881,miles,2023-02-27T15:00:00Z
ACC-00931,CUS-00931,EVERYDAY_CASH,2003-12-05,7300,0.00,,3,open,24.49,155,cash_back,2003-12-05T15:00:00Z
ACC-00932,CUS-00932,FOUNDATION,2022-04-21,1400,0.00,,3,open,28.49,93,cash_back,2022-04-21T14:00:00Z
ACC-00933,CUS-00933,EVERYDAY_CASH,2026-02-02,1900,0.00,,25,open,24.49,251,cash_back,2026-02-02T15:00:00Z
ACC-00934,CUS-00934,SUMMIT,2013-12-22,34700,450.00,12,8,open,25.99,49281,miles,2013-12-22T15:00:00Z
ACC-00935,CUS-00935,EVERYDAY_CASH,2015-05-30,8600,0.00,,8,open,24.49,42,cash_back,2015-05-30T14:00:00Z
ACC-00936,CUS-00936,EVERYDAY_CASH,2019-03-19,6200,0.00,,20,open,24.49,406,cash_back,2019-03-19T14:00:00Z
ACC-00937,CUS-00937,VOYAGER,2015-06-23,7400,95.00,6,20,open,24.49,22864,miles,2015-06-23T14:00:00Z
ACC-00938,CUS-00938,SUMMIT,1999-08-02,13600,450.00,8,8,open,25.99,69534,miles,1999-08-02T14:00:00Z
ACC-00939,CUS-00939,FOUNDATION,2014-10-07,700,0.00,,20,open,28.49,330,cash_back,2014-10-07T14:00:00Z
ACC-00940,CUS-00940,FOUNDATION,2012-07-24,300,0.00,,17,open,28.49,22,cash_back,2012-07-24T14:00:00Z
ACC-00941,CUS-00941,VOYAGER,2013-08-10,9600,95.00,8,8,open,24.49,89638,miles,2013-08-10T14:00:00Z
ACC-00942,CUS-00942,EVERYDAY_CASH,2021-03-08,2400,0.00,,25,open,24.49,559,cash_back,2021-03-08T15:00:00Z
ACC-00943,CUS-00943,FOUNDATION,2022-01-18,1400,0.00,,3,open,28.49,31,cash_back,2022-01-18T15:00:00Z
ACC-00944,CUS-00944,VOYAGER,2019-07-09,7800,95.00,7,12,open,24.49,39548,miles,2019-07-09T14:00:00Z
ACC-00945,CUS-00945,EVERYDAY_CASH,2021-05-24,3000,0.00,,17,open,24.49,487,cash_back,2021-05-24T14:00:00Z
ACC-00946,CUS-00946,FOUNDATION,2000-12-18,500,0.00,,25,open,28.49,338,cash_back,2000-12-18T15:00:00Z
ACC-00947,CUS-00947,VOYAGER,2026-05-17,7800,95.00,5,8,open,24.49,8052,miles,2026-05-17T14:00:00Z
ACC-00948,CUS-00948,VOYAGER,2005-11-26,9700,95.00,11,3,open,24.49,48080,miles,2005-11-26T15:00:00Z
ACC-00949,CUS-00949,EVERYDAY_CASH,2012-07-20,7200,0.00,,25,open,24.49,18,cash_back,2012-07-20T14:00:00Z
ACC-00950,CUS-00950,EVERYDAY_CASH,2018-12-22,4200,0.00,,25,open,24.49,327,cash_back,2018-12-22T15:00:00Z
ACC-00951,CUS-00951,EVERYDAY_CASH,2018-05-05,9400,0.00,,3,open,24.49,571,cash_back,2018-05-05T14:00:00Z
ACC-00952,CUS-00952,FOUNDATION,2005-11-16,700,0.00,,17,open,28.49,21,cash_back,2005-11-16T15:00:00Z
ACC-00953,CUS-00953,EVERYDAY_CASH,2024-09-14,9900,0.00,,25,open,24.49,407,cash_back,2024-09-14T14:00:00Z
ACC-00954,CUS-00954,EVERYDAY_CASH,2016-07-10,4000,0.00,,20,open,24.49,283,cash_back,2016-07-10T14:00:00Z
ACC-00955,CUS-00955,VOYAGER,2004-09-13,17500,95.00,9,3,open,24.49,9713,miles,2004-09-13T14:00:00Z
ACC-00956,CUS-00956,FOUNDATION,2026-09-02,1400,0.00,,3,open,28.49,150,cash_back,2026-09-02T14:00:00Z
ACC-00957,CUS-00957,EVERYDAY_CASH,2005-11-27,11900,0.00,,12,open,24.49,103,cash_back,2005-11-27T15:00:00Z
ACC-00958,CUS-00958,EVERYDAY_CASH,2022-06-29,10200,0.00,,8,open,24.49,239,cash_back,2022-06-29T14:00:00Z
ACC-00959,CUS-00959,EVERYDAY_CASH,2026-01-10,5300,0.00,,12,open,24.49,386,cash_back,2026-01-10T15:00:00Z
ACC-00960,CUS-00960,FOUNDATION,2012-02-17,1400,0.00,,12,open,28.49,157,cash_back,2012-02-17T15:00:00Z
ACC-00961,CUS-00961,EVERYDAY_CASH,2011-08-09,3300,0.00,,8,open,24.49,341,cash_back,2011-08-09T14:00:00Z
ACC-00962,CUS-00962,EVERYDAY_CASH,2018-07-27,8500,0.00,,8,open,24.49,467,cash_back,2018-07-27T14:00:00Z
ACC-00963,CUS-00963,EVERYDAY_CASH,2026-01-15,8300,0.00,,25,open,24.49,505,cash_back,2026-01-15T15:00:00Z
ACC-00964,CUS-00964,SUMMIT,1999-03-18,11800,450.00,3,25,open,25.99,36590,miles,1999-03-18T15:00:00Z
ACC-00965,CUS-00965,VOYAGER,2003-12-23,10200,95.00,12,17,open,24.49,60729,miles,2003-12-23T15:00:00Z
ACC-00966,CUS-00966,SUMMIT,1999-03-13,10600,450.00,3,12,open,25.99,8357,miles,1999-03-13T15:00:00Z
ACC-00967,CUS-00967,FOUNDATION,2016-12-08,700,0.00,,25,open,28.49,36,cash_back,2016-12-08T15:00:00Z
ACC-00968,CUS-00968,FOUNDATION,2010-05-21,500,0.00,,25,open,28.49,326,cash_back,2010-05-21T14:00:00Z
ACC-00969,CUS-00969,EVERYDAY_CASH,2026-03-09,9800,0.00,,3,open,24.49,393,cash_back,2026-03-09T14:00:00Z
ACC-00970,CUS-00970,VOYAGER,2009-04-04,7300,95.00,4,12,open,24.49,26714,miles,2009-04-04T14:00:00Z
ACC-00971,CUS-00971,FOUNDATION,2002-10-27,600,0.00,,3,open,28.49,94,cash_back,2002-10-27T15:00:00Z
ACC-00972,CUS-00972,SUMMIT,2011-02-26,33900,450.00,2,3,open,25.99,50067,miles,2011-02-26T15:00:00Z
ACC-00973,CUS-00973,EVERYDAY_CASH,2023-05-18,4000,0.00,,20,open,24.49,523,cash_back,2023-05-18T14:00:00Z
ACC-00974,CUS-00974,VOYAGER,2000-12-19,13100,95.00,12,17,open,24.49,7004,miles,2000-12-19T15:00:00Z
ACC-00975,CUS-00975,VOYAGER,2005-08-17,6200,95.00,8,17,open,24.49,46024,miles,2005-08-17T14:00:00Z
ACC-00976,CUS-00976,EVERYDAY_CASH,2015-07-11,6900,0.00,,3,open,24.49,337,cash_back,2015-07-11T14:00:00Z
ACC-00977,CUS-00977,EVERYDAY_CASH,2000-03-06,8600,0.00,,8,open,24.49,279,cash_back,2000-03-06T15:00:00Z
ACC-00978,CUS-00978,FOUNDATION,2023-10-05,300,0.00,,3,open,28.49,295,cash_back,2023-10-05T14:00:00Z
ACC-00979,CUS-00979,EVERYDAY_CASH,2002-09-16,11100,0.00,,20,open,24.49,251,cash_back,2002-09-16T14:00:00Z
ACC-00980,CUS-00980,EVERYDAY_CASH,2014-07-28,9200,0.00,,25,open,24.49,377,cash_back,2014-07-28T14:00:00Z
ACC-00981,CUS-00981,EVERYDAY_CASH,2026-03-29,10700,0.00,,12,open,24.49,162,cash_back,2026-03-29T14:00:00Z
ACC-00982,CUS-00982,EVERYDAY_CASH,2023-09-04,5200,0.00,,17,open,24.49,275,cash_back,2023-09-04T14:00:00Z
ACC-00983,CUS-00983,EVERYDAY_CASH,2020-01-13,10000,0.00,,12,open,24.49,280,cash_back,2020-01-13T15:00:00Z
ACC-00984,CUS-00984,EVERYDAY_CASH,2011-07-25,4100,0.00,,3,open,24.49,297,cash_back,2011-07-25T14:00:00Z
ACC-00985,CUS-00985,EVERYDAY_CASH,2026-05-18,11200,0.00,,17,open,24.49,135,cash_back,2026-05-18T14:00:00Z
ACC-00986,CUS-00986,FOUNDATION,2021-06-02,600,0.00,,20,open,28.49,486,cash_back,2021-06-02T14:00:00Z
ACC-00987,CUS-00987,VOYAGER,1999-12-08,6500,95.00,12,25,open,24.49,31847,miles,1999-12-08T15:00:00Z
ACC-00988,CUS-00988,EVERYDAY_CASH,2013-08-15,5100,0.00,,3,open,24.49,564,cash_back,2013-08-15T14:00:00Z
ACC-00989,CUS-00989,VOYAGER,2026-02-12,8900,95.00,2,17,open,24.49,86670,miles,2026-02-12T15:00:00Z
ACC-00990,CUS-00990,VOYAGER,2026-06-26,15800,95.00,6,17,open,24.49,63356,miles,2026-06-26T14:00:00Z
ACC-00991,CUS-00991,EVERYDAY_CASH,2011-07-23,10900,0.00,,12,open,24.49,207,cash_back,2011-07-23T14:00:00Z
ACC-00992,CUS-00992,EVERYDAY_CASH,2001-08-10,1600,0.00,,3,open,24.49,103,cash_back,2001-08-10T14:00:00Z
ACC-00993,CUS-00993,EVERYDAY_CASH,2019-06-07,9800,0.00,,12,open,24.49,394,cash_back,2019-06-07T14:00:00Z
ACC-00994,CUS-00994,SUMMIT,2026-08-14,25900,450.00,8,20,open,25.99,9243,miles,2026-08-14T14:00:00Z
ACC-00995,CUS-00995,EVERYDAY_CASH,2002-09-20,10500,0.00,,3,open,24.49,70,cash_back,2002-09-20T14:00:00Z
ACC-00996,CUS-00996,EVERYDAY_CASH,2007-12-25,6500,0.00,,8,open,24.49,196,cash_back,2007-12-25T15:00:00Z
ACC-00997,CUS-00997,FOUNDATION,2017-09-07,1400,0.00,,25,open,28.49,492,cash_back,2017-09-07T14:00:00Z
ACC-00998,CUS-00998,EVERYDAY_CASH,2022-09-20,5900,0.00,,17,open,24.49,261,cash_back,2022-09-20T14:00:00Z
ACC-00999,CUS-00999,SUMMIT,2017-07-25,26300,450.00,7,8,open,25.99,18278,miles,2017-07-25T14:00:00Z
ACC-01000,CUS-01000,FOUNDATION,2002-07-21,800,0.00,,17,open,28.49,296,cash_back,2002-07-21T14:00:00Z
ACC-01001,CUS-01001,FOUNDATION,2026-07-24,400,0.00,,8,open,28.49,356,cash_back,2026-07-24T14:00:00Z
ACC-01002,CUS-01002,EVERYDAY_CASH,2000-01-09,8000,0.00,,8,open,24.49,26,cash_back,2000-01-09T15:00:00Z
ACC-01003,CUS-01003,EVERYDAY_CASH,2007-08-28,3700,0.00,,12,open,24.49,230,cash_back,2007-08-28T14:00:00Z
ACC-01004,CUS-01004,FOUNDATION,2010-03-23,400,0.00,,25,open,28.49,304,cash_back,2010-03-23T14:00:00Z
ACC-01005,CUS-01005,EVERYDAY_CASH,2010-05-01,5000,0.00,,20,open,24.49,2,cash_back,2010-05-01T14:00:00Z
ACC-01006,CUS-01006,VOYAGER,2000-10-08,11200,95.00,10,25,open,24.49,22510,miles,2000-10-08T14:00:00Z
ACC-01007,CUS-01007,FOUNDATION,2007-05-29,600,0.00,,12,open,28.49,572,cash_back,2007-05-29T14:00:00Z
ACC-01008,CUS-01008,EVERYDAY_CASH,2012-09-03,5200,0.00,,3,open,24.49,259,cash_back,2012-09-03T14:00:00Z
ACC-01009,CUS-01009,FOUNDATION,2017-02-08,400,0.00,,12,open,28.49,183,cash_back,2017-02-08T15:00:00Z
ACC-01010,CUS-01010,EVERYDAY_CASH,2007-12-01,2800,0.00,,20,open,24.49,318,cash_back,2007-12-01T15:00:00Z
ACC-01011,CUS-01011,EVERYDAY_CASH,1999-01-17,5300,0.00,,12,open,24.49,322,cash_back,1999-01-17T15:00:00Z
ACC-01012,CUS-01012,EVERYDAY_CASH,2023-03-24,5100,0.00,,25,open,24.49,10,cash_back,2023-03-24T14:00:00Z
ACC-01013,CUS-01013,VOYAGER,2005-06-15,13600,95.00,6,3,open,24.49,80180,miles,2005-06-15T14:00:00Z
ACC-01014,CUS-01014,EVERYDAY_CASH,2026-01-09,10000,0.00,,17,open,24.49,158,cash_back,2026-01-09T15:00:00Z
ACC-01015,CUS-01015,EVERYDAY_CASH,2004-09-25,6800,0.00,,12,open,24.49,301,cash_back,2004-09-25T14:00:00Z
ACC-01016,CUS-01016,FOUNDATION,2026-04-10,400,0.00,,8,open,28.49,396,cash_back,2026-04-10T14:00:00Z
ACC-01017,CUS-01017,VOYAGER,2012-01-07,18800,95.00,1,12,open,24.49,19791,miles,2012-01-07T15:00:00Z
ACC-01018,CUS-01018,FOUNDATION,2015-08-01,700,0.00,,8,open,28.49,216,cash_back,2015-08-01T14:00:00Z
